 5.0234	 -0.0003	  0.0009
 5.0312	 -0.0003	  0.0011
 5.0391	 -0.0002	  0.0013
 5.0469	 -0.0002	  0.0015
 5.0547	 -0.0002	  0.0016
 5.0625	 -0.0002	  0.0018
 5.0703	 -0.0002	  0.0020
 5.0781	 -0.0001	  0.0021
 5.0859	 -0.0001	  0.0022
 5.0938	 -0.0001	  0.0023
 5.1016	 -0.0001	  0.0025
 5.1094	 -0.0001	  0.0026
 5.1172	 -0.0001	  0.0027
 5.1250	 -0.0001	  0.0028
 5.1328	 -0.0000	  0.0029
 5.1406	 -0.0000	  0.0030
 5.1484	 -0.0000	  0.0030
 5.1562	 -0.0000	  0.0031
 5.1641	 -0.0000	  0.0032
 5.1719	 -0.0000	  0.0032
 5.1797	 -0.0001	  0.0033
 5.1875	 -0.0001	  0.0033
 5.1953	 -0.0001	  0.0033
 5.2031	 -0.0001	  0.0032
 5.2109	 -0.0001	  0.0032
 5.2188	 -0.0001	  0.0031
 5.2266	 -0.0002	  0.0029
 5.2344	 -0.0002	  0.0027
 5.2422	 -0.0002	  0.0025
 5.2500	 -0.0002	  0.0023
 5.2578	 -0.0002	  0.0020
 5.2656	 -0.0002	  0.0018
 5.2734	 -0.0002	  0.0015
 5.2812	 -0.0003	  0.0012
 5.2891	 -0.0003	  0.0009
 5.2969	 -0.0003	  0.0005
 5.3047	 -0.0003	  0.0002
 5.3125	 -0.0003	 -0.0001
 5.3203	 -0.0003	 -0.0004
 5.3281	 -0.0003	 -0.0007
 5.3359	 -0.0003	 -0.0009
 5.3438	 -0.0003	 -0.0012
 5.3516	 -0.0003	 -0.0015
 5.3594	 -0.0003	 -0.0018
 5.3672	 -0.0003	 -0.0020
 5.3750	 -0.0003	 -0.0023
 5.3828	 -0.0002	 -0.0026
 5.3906	 -0.0002	 -0.0028
 5.3984	 -0.0002	 -0.0031
 5.4062	 -0.0002	 -0.0034
 5.4141	 -0.0001	 -0.0037
 5.4219	 -0.0001	 -0.0039
 5.4297	 -0.0000	 -0.0042
 5.4375	 -0.0000	 -0.0045
 5.4453	  0.0000	 -0.0047
 5.4531	  0.0001	 -0.0049
 5.4609	  0.0001	 -0.0051
 5.4688	  0.0001	 -0.0053
 5.4766	  0.0002	 -0.0054
 5.4844	  0.0002	 -0.0055
 5.4922	  0.0003	 -0.0056
 5.5000	  0.0003	 -0.0056
 5.5078	  0.0003	 -0.0056
 5.5156	  0.0004	 -0.0055
 5.5234	  0.0004	 -0.0055
 5.5312	  0.0005	 -0.0054
 5.5391	  0.0005	 -0.0053
 5.5469	  0.0005	 -0.0051
 5.5547	  0.0006	 -0.0050
 5.5625	  0.0006	 -0.0048
 5.5703	  0.0006	 -0.0047
 5.5781	  0.0007	 -0.0045
 5.5859	  0.0007	 -0.0043
 5.5938	  0.0007	 -0.0041
 5.6016	  0.0007	 -0.0039
 5.6094	  0.0007	 -0.0037
 5.6172	  0.0007	 -0.0034
 5.6250	  0.0007	 -0.0032
 5.6328	  0.0008	 -0.0028
 5.6406	  0.0008	 -0.0025
 5.6484	  0.0008	 -0.0021
 5.6562	  0.0007	 -0.0017
 5.6641	  0.0007	 -0.0013
 5.6719	  0.0007	 -0.0008
 5.6797	  0.0007	 -0.0003
 5.6875	  0.0007	  0.0002
 5.6953	  0.0007	  0.0006
 5.7031	  0.0007	  0.0011
 5.7109	  0.0007	  0.0016
